"site","nsamps","nsubs","repl","hab_woody","hab_grass","rich.tot","rich.pif","rich.for"
1,16,5,3,1,1,60,12,12
1,16,6,3,1,1,61,12,11
1,16,7,3,1,1,64,13,12
1,17,1,3,1,1,49,8,10
1,17,2,3,1,1,55,9,10
1,17,3,3,1,1,57,10,10
1,17,4,3,1,1,60,10,10
1,17,5,3,1,1,62,12,12
1,17,6,3,1,1,59,11,11
1,17,7,3,1,1,61,13,11
1,18,1,3,1,1,47,8,11
1,18,2,3,1,1,50,9,10
1,18,3,3,1,1,60,12,12
1,18,4,3,1,1,58,12,12
1,18,5,3,1,1,60,12,12
1,18,6,3,1,1,64,13,12
1,18,7,3,1,1,64,13,12
1,19,1,3,1,1,45,8,10
1,19,2,3,1,1,55,11,11
1,19,3,3,1,1,56,11,10
1,19,4,3,1,1,57,11,12
1,19,5,3,1,1,61,12,11
1,19,6,3,1,1,62,13,12
2,1,1,3,0,1,22,1,4
2,1,2,3,1,0,25,4,4
2,1,3,3,0,1,38,6,5
2,1,4,3,0,1,33,1,7
2,1,5,3,1,0,23,2,2
2,1,6,3,0,1,38,2,8
2,2,1,3,1,0,22,6,3
2,2,2,3,0,1,40,3,8
2,2,3,3,1,0,31,4,7
2,2,4,3,1,0,35,4,5
2,2,5,3,1,1,39,2,8
2,2,6,3,1,0,42,7,7
2,3,1,3,1,1,27,3,6
2,3,2,3,1,1,35,7,6
2,3,3,3,1,0,38,7,8
2,3,4,3,1,1,36,4,7
2,3,5,3,1,1,45,6,8
2,3,6,3,1,1,50,8,8
2,4,1,3,1,1,33,4,6
2,4,2,3,1,1,44,6,9
2,4,3,3,1,1,45,8,8
2,4,4,3,1,0,42,7,6
2,4,5,3,0,1,55,8,12
2,4,6,3,1,1,51,9,9
2,5,1,3,1,1,30,4,5
2,5,2,3,1,1,43,6,10
2,5,3,3,1,1,45,7,8
2,5,4,3,1,1,46,5,10
2,5,5,3,1,1,54,9,9
2,5,6,3,1,1,51,8,9
2,6,1,3,1,1,34,7,5
2,6,2,3,1,1,39,5,9
2,6,3,3,1,1,50,8,11
2,6,4,3,1,1,50,7,10
2,6,5,3,1,1,52,8,10
2,6,6,3,1,1,56,10,9
2,7,1,3,1,1,41,7,7
2,7,2,3,1,1,41,7,8
2,7,3,3,1,1,50,8,11
2,7,4,3,1,1,55,10,12
2,7,5,3,1,1,58,9,12
2,7,6,3,1,1,56,10,9
2,8,1,3,1,1,40,6,6
2,8,2,3,1,1,51,8,9
2,8,3,3,1,1,46,6,10
2,8,4,3,1,1,50,9,9
2,8,5,3,1,1,58,9,12
2,9,1,3,1,1,40,4,7
2,9,2,3,1,1,47,6,9
2,9,3,3,1,1,55,9,12
2,9,4,3,1,1,56,10,12
2,9,5,3,1,1,57,11,10
2,10,1,3,1,1,41,8,8
2,10,2,3,1,1,48,9,10
2,10,3,3,1,1,56,10,12
2,10,4,3,1,1,56,10,12
2,10,5,3,1,1,59,11,11
2,11,1,3,1,1,45,7,8
2,11,2,3,1,1,49,8,11
2,11,3,3,1,1,56,9,11
2,11,4,3,1,1,57,11,12
2,11,5,3,1,1,58,9,10
2,12,1,3,1,1,46,9,7
2,12,2,3,1,1,49,9,10
2,12,3,3,1,1,56,10,11
2,12,4,3,1,1,56,9,11
2,12,5,3,1,1,60,10,12
2,13,1,3,1,1,49,9,10
2,13,2,3,1,1,55,10,11
2,13,3,3,1,1,56,11,12
2,13,4,3,1,1,60,10,12
2,13,5,3,1,1,62,11,12
3,1,1,3,1,0,10,1,2
3,1,2,3,1,0,26,2,5
3,1,3,3,1,0,25,2,3
3,1,4,3,1,0,31,4,4
3,1,5,3,1,0,26,2,4
3,1,6,3,1,0,38,2,8
3,1,7,3,1,0,36,4,7
3,1,8,3,1,0,44,7,7
3,2,1,3,1,0,26,2,5
3,2,2,3,1,0,32,5,5
3,2,3,3,1,0,36,2,7
3,2,4,3,1,0,35,2,7
3,2,5,3,1,0,51,8,10
3,2,6,3,1,0,49,7,12
3,2,7,3,1,0,47,7,11
3,2,8,3,1,0,51,8,10
3,3,1,3,1,0,30,2,5
3,3,2,3,1,0,35,3,6
3,3,3,3,1,0,39,3,7
3,3,4,3,1,0,43,3,9
3,3,5,3,1,0,52,7,11
3,3,6,3,1,0,46,4,9
3,3,7,3,1,0,50,5,10
3,3,8,3,1,0,54,8,10
3,4,1,3,1,0,36,6,6
3,4,2,3,1,0,42,6,9
3,4,3,3,1,0,43,4,7
3,4,4,3,1,0,54,6,11
3,4,5,3,1,0,52,8,10
3,4,6,3,1,0,55,7,12
3,4,7,3,1,0,55,8,12
3,5,1,3,1,0,27,2,7
3,5,2,3,1,0,40,4,7
3,5,3,3,1,0,52,8,11
3,5,4,3,1,0,51,7,10
3,5,5,3,1,0,52,6,9
3,5,6,3,1,0,59,8,12
3,5,7,3,1,0,60,9,12
3,6,1,3,1,0,37,4,7
3,6,2,3,1,0,46,5,10
3,6,3,3,1,0,47,4,9
3,6,4,3,1,0,50,7,11
3,6,5,3,1,0,57,8,12
3,6,6,3,1,0,58,9,12
3,6,7,3,1,0,60,9,12
4,1,1,3,1,0,7,0,2
4,1,2,3,0,1,20,5,2
4,1,3,3,1,0,24,2,4
4,1,4,3,1,0,41,6,7
4,1,5,3,0,1,28,7,2
4,1,6,3,0,1,33,6,3
4,1,7,3,1,0,19,2,5
4,1,8,3,1,0,36,4,7
4,1,9,3,1,0,32,2,6
4,2,1,3,1,0,19,2,2
4,2,2,3,1,1,28,4,5
4,2,3,3,1,0,37,4,8
4,2,4,3,1,1,39,6,7
4,2,5,3,1,1,42,8,6
4,2,6,3,1,1,33,7,5
4,2,7,3,1,1,43,7,7
4,2,8,3,1,1,45,8,7
4,2,9,3,1,0,46,5,9
4,3,1,3,1,1,33,3,8
4,3,2,3,1,0,38,5,8
4,3,3,3,1,1,42,6,8
4,3,4,3,1,1,41,5,8
4,3,5,3,1,1,51,10,7
4,3,6,3,1,1,52,9,9
4,3,7,3,1,1,49,8,8
4,3,8,3,1,1,51,9,8
4,3,9,3,1,1,55,10,9
4,4,1,3,1,0,35,3,8
4,4,2,3,1,1,35,5,7
4,4,3,3,1,1,47,7,9
4,4,4,3,1,1,44,8,7
4,4,5,3,1,1,51,8,10
4,4,6,3,1,1,51,8,10
4,4,7,3,1,0,50,8,10
4,4,8,3,1,1,56,11,10
4,5,1,3,1,1,32,7,6
4,5,2,3,1,1,43,5,9
4,5,3,3,1,1,50,9,9
4,5,4,3,1,1,54,12,8
4,5,5,3,1,1,54,10,9
4,5,6,3,1,1,56,10,12
4,5,7,3,1,1,60,11,11
4,5,8,3,1,1,56,10,9
4,6,1,3,1,1,36,8,7
4,6,2,3,1,1,48,6,9
4,6,3,3,1,1,55,8,10
4,6,4,3,1,1,55,11,9
4,6,5,3,1,1,57,9,11
4,6,6,3,1,1,57,11,9
4,6,7,3,1,1,57,11,10
4,6,8,3,1,1,57,11,10
4,7,1,3,1,1,39,6,8
4,7,2,3,1,1,45,8,8
4,7,3,3,1,1,54,11,10
4,7,4,3,1,1,56,10,10
4,7,5,3,1,1,55,10,10
4,7,6,3,1,1,59,9,11
4,7,7,3,1,1,60,11,12
4,7,8,3,1,1,62,12,12
4,8,1,3,1,1,38,6,7
4,8,2,3,1,1,53,10,9
4,8,3,3,1,1,56,11,10
4,8,4,3,1,1,54,9,9
4,8,5,3,1,1,60,10,12
4,8,6,3,1,1,62,13,11
4,8,7,3,1,1,64,13,12
4,8,8,3,1,1,63,12,12
4,9,1,3,1,1,42,5,7
4,9,2,3,1,1,49,9,9
4,9,3,3,1,1,57,11,11
4,9,4,3,1,1,59,11,11
4,9,5,3,1,1,60,12,12
4,9,6,3,1,1,63,13,12
4,9,7,3,1,1,63,12,12
4,9,8,3,1,1,64,13,12
1,1,1,4,1,0,10,1,3
1,1,2,4,1,0,24,3,6
1,1,3,4,1,0,27,1,7
1,1,4,4,1,0,26,2,5
1,1,5,4,1,0,33,4,5
1,1,6,4,1,0,28,2,5
1,1,7,4,1,0,35,6,6
1,1,8,4,1,0,40,4,8
1,2,1,4,1,0,26,2,3
1,2,2,4,1,0,29,5,7
1,2,3,4,1,0,39,6,6
1,2,4,4,1,0,34,7,6
1,2,5,4,1,0,36,5,5
1,2,6,4,1,1,33,7,5
1,2,7,4,1,0,41,5,8
1,2,8,4,1,0,39,4,6
1,3,1,4,1,1,15,1,1
1,3,2,4,1,0,34,2,9
1,3,3,4,1,1,38,7,4
1,3,4,4,1,1,39,7,8
1,3,5,4,1,0,41,4,7
1,3,6,4,1,0,36,3,7
1,3,7,4,1,0,44,9,9
1,3,8,4,1,0,46,7,8
1,4,1,4,1,1,31,4,5
1,4,2,4,1,0,37,6,7
1,4,3,4,1,0,39,7,7
1,4,4,4,1,1,47,8,10
1,4,5,4,1,0,42,7,9
1,4,6,4,1,1,48,8,9
1,4,7,4,1,0,52,9,9
1,4,8,4,1,0,47,7,8
1,5,1,4,1,0,35,5,4
1,5,2,4,1,0,36,3,5
1,5,3,4,1,0,44,6,8
1,5,4,4,1,1,46,5,9
1,5,5,4,1,0,41,7,8
1,5,6,4,1,1,44,6,11
1,5,7,4,1,0,55,11,10
1,5,8,4,1,0,50,7,9
1,6,1,4,1,1,32,5,5
1,6,2,4,1,1,47,8,9
1,6,3,4,1,1,42,6,8
1,6,4,4,1,0,52,10,9
1,6,5,4,1,0,56,10,11
1,6,6,4,1,0,51,9,11
1,6,7,4,1,0,54,10,11
1,7,1,4,1,1,35,6,6
1,7,2,4,1,1,44,6,8
1,7,3,4,1,1,54,10,9
1,7,4,4,1,1,44,7,7
1,7,5,4,1,1,48,7,10
1,7,6,4,1,1,56,10,11
1,7,7,4,1,1,46,8,11
1,8,1,4,1,0,34,2,7
1,8,2,4,1,1,44,6,9
1,8,3,4,1,1,53,11,8
1,8,4,4,1,1,50,8,11
1,8,5,4,1,1,53,7,11
1,8,6,4,1,0,53,9,10
1,8,7,4,1,1,56,11,11
1,9,1,4,1,1,39,7,7
1,9,2,4,1,1,48,11,10
1,9,3,4,1,1,50,9,9
1,9,4,4,1,1,51,10,10
1,9,5,4,1,0,51,9,10
1,9,6,4,1,1,53,9,9
1,9,7,4,1,1,62,12,12
1,10,1,4,1,1,41,6,10
1,10,2,4,1,1,49,9,7
1,10,3,4,1,1,52,7,9
1,10,4,4,1,0,51,10,9
1,10,5,4,1,0,51,9,9
1,10,6,4,1,0,59,11,12
1,10,7,4,1,1,57,12,11
1,11,1,4,1,1,43,8,10
1,11,2,4,1,1,45,7,9
1,11,3,4,1,1,52,11,7
1,11,4,4,1,0,56,11,11
1,11,5,4,1,1,57,12,10
1,11,6,4,1,1,58,12,11
1,11,7,4,1,1,58,11,12
1,12,1,4,1,1,45,8,7
1,12,2,4,1,0,52,10,9
1,12,3,4,1,1,51,10,11
1,12,4,4,1,0,53,9,10
1,12,5,4,1,1,58,10,12
1,12,6,4,1,1,60,11,12
1,12,7,4,1,1,61,13,11
1,13,1,4,1,1,44,7,10
1,13,2,4,1,1,53,10,9
1,13,3,4,1,1,58,12,11
1,13,4,4,1,1,55,10,11
1,13,5,4,1,1,56,10,11
1,13,6,4,1,1,59,10,12
1,13,7,4,1,1,60,10,12
1,14,1,4,1,1,45,7,10
1,14,2,4,1,1,49,7,10
1,14,3,4,1,1,53,10,9
1,14,4,4,1,1,54,10,9
1,14,5,4,1,1,56,11,11
1,14,6,4,1,1,61,11,11
1,14,7,4,1,1,64,13,12
1,15,1,4,1,1,41,6,8
1,15,2,4,1,1,50,8,11
1,15,3,4,1,0,53,10,10
1,15,4,4,1,1,57,10,11
1,15,5,4,1,1,61,12,12
1,15,6,4,1,1,60,12,12
1,15,7,4,1,1,59,13,11
1,16,1,4,1,1,48,7,8
1,16,2,4,1,1,54,9,10
1,16,3,4,1,1,55,11,11
1,16,4,4,1,1,60,12,11
1,16,5,4,1,1,57,11,11
1,16,6,4,1,1,61,13,12
1,16,7,4,1,1,64,13,12
1,17,1,4,1,1,52,10,9
1,17,2,4,1,1,55,10,10
1,17,3,4,1,1,55,10,10
1,17,4,4,1,1,56,10,12
1,17,5,4,1,1,61,12,11
1,17,6,4,1,1,60,12,11
1,17,7,4,1,1,64,13,12
1,18,1,4,1,1,44,7,8
1,18,2,4,1,1,55,10,11
1,18,3,4,1,1,54,9,11
1,18,4,4,1,1,61,12,12
1,18,5,4,1,1,59,13,12
1,18,6,4,1,1,63,13,12
1,18,7,4,1,1,64,13,12
1,19,1,4,1,1,48,8,9
1,19,2,4,1,1,52,11,10
1,19,3,4,1,1,59,12,11
1,19,4,4,1,1,59,12,11
1,19,5,4,1,1,60,11,12
1,19,6,4,1,1,64,13,12
2,1,1,4,0,1,13,2,2
2,1,2,4,0,1,30,3,5
2,1,3,4,0,1,31,1,6
2,1,4,4,1,0,22,4,2
2,1,5,4,0,1,37,2,8
2,1,6,4,0,1,35,4,7
2,2,1,4,1,1,23,3,2
2,2,2,4,1,1,31,4,5
2,2,3,4,1,1,35,7,7
2,2,4,4,0,1,43,3,7
2,2,5,4,1,0,44,6,8
2,2,6,4,1,1,40,7,8
2,3,1,4,1,1,24,2,2
2,3,2,4,1,1,39,7,6
2,3,3,4,1,1,37,6,7
2,3,4,4,1,1,47,6,9
2,3,5,4,1,1,44,6,7
2,3,6,4,1,1,49,8,9
2,4,1,4,1,1,32,5,5
2,4,2,4,1,1,34,6,5
2,4,3,4,1,1,49,7,8
2,4,4,4,1,1,48,6,10
2,4,5,4,1,1,46,8,8
2,4,6,4,1,1,52,9,9
2,5,1,4,1,1,43,7,7
2,5,2,4,1,1,43,7,10
2,5,3,4,1,1,47,6,8
2,5,4,4,1,1,53,11,10
2,5,5,4,1,1,50,9,10
2,5,6,4,1,1,50,7,9
2,6,1,4,1,1,42,6,9
2,6,2,4,1,1,40,5,9
2,6,3,4,1,1,53,9,10
2,6,4,4,1,1,47,6,8
2,6,5,4,1,1,52,9,11
2,6,6,4,1,1,56,10,9
2,7,1,4,1,1,39,5,7
2,7,2,4,1,1,49,9,8
2,7,3,4,1,1,53,10,10
2,7,4,4,1,1,56,10,10
2,7,5,4,1,1,53,9,11
2,7,6,4,1,1,56,10,9
2,8,1,4,1,1,42,6,8
2,8,2,4,1,1,53,10,11
2,8,3,4,1,1,50,9,10
2,8,4,4,1,1,59,11,12
2,8,5,4,1,1,57,11,11
2,9,1,4,1,1,41,4,6
2,9,2,4,1,1,47,6,9
2,9,3,4,1,1,54,10,11
2,9,4,4,1,1,58,10,12
2,9,5,4,1,1,61,11,12
2,10,1,4,1,1,45,7,11
2,10,2,4,1,1,50,9,8
2,10,3,4,1,1,55,10,11
2,10,4,4,1,1,57,10,11
2,10,5,4,1,1,54,8,11
2,11,1,4,1,1,47,6,10
2,11,2,4,1,1,53,9,11
2,11,3,4,1,1,58,10,11
2,11,4,4,1,1,57,10,11
2,11,5,4,1,1,60,10,12
2,12,1,4,1,1,46,6,8
2,12,2,4,1,1,51,9,10
2,12,3,4,1,1,54,9,11
2,12,4,4,1,1,57,9,11
2,12,5,4,1,1,58,10,12
2,13,1,4,1,1,49,9,9
2,13,2,4,1,1,54,11,9
2,13,3,4,1,1,57,10,12
2,13,4,4,1,1,60,10,12
2,13,5,4,1,1,60,11,12
3,1,1,4,1,0,19,2,5
3,1,2,4,1,0,24,2,3
3,1,3,4,1,0,30,3,4
3,1,4,4,1,0,30,2,5
3,1,5,4,1,0,29,3,4
3,1,6,4,1,0,35,2,7
3,1,7,4,1,0,38,2,8
3,1,8,4,1,0,44,7,7
3,2,1,4,1,0,32,3,8
3,2,2,4,1,0,33,2,8
3,2,3,4,1,0,38,4,7
3,2,4,4,1,0,33,3,7
3,2,5,4,1,0,43,5,8
3,2,6,4,1,0,40,5,7
3,2,7,4,1,0,50,7,10
3,2,8,4,1,0,45,6,7
3,3,1,4,1,0,24,2,4
3,3,2,4,1,0,37,5,8
3,3,3,4,1,0,40,5,7
3,3,4,4,1,0,46,5,9
3,3,5,4,1,0,49,6,8
3,3,6,4,1,0,44,4,8
3,3,7,4,1,0,53,8,12
3,3,8,4,1,0,54,8,10
3,4,1,4,1,0,33,3,5
3,4,2,4,1,0,37,4,8
3,4,3,4,1,0,46,6,8
3,4,4,4,1,0,45,3,9
3,4,5,4,1,0,50,6,10
3,4,6,4,1,0,50,8,8
3,4,7,4,1,0,54,8,10
3,5,1,4,1,0,34,2,7
3,5,2,4,1,0,43,6,7
3,5,3,4,1,0,48,7,9
3,5,4,4,1,0,50,8,10
3,5,5,4,1,0,53,7,9
3,5,6,4,1,0,57,7,11
3,5,7,4,1,0,59,9,12
3,6,1,4,1,0,42,6,8
3,6,2,4,1,0,44,6,9
3,6,3,4,1,0,47,6,10
3,6,4,4,1,0,51,7,11
3,6,5,4,1,0,55,9,10
3,6,6,4,1,0,57,9,11
3,6,7,4,1,0,60,9,12
4,1,1,4,1,0,23,1,4
4,1,2,4,0,1,16,3,2
4,1,3,4,0,1,30,6,4
4,1,4,4,1,0,14,1,3
4,1,5,4,1,0,36,5,6
4,1,6,4,1,0,16,1,4
4,1,7,4,0,1,35,6,6
4,1,8,4,1,0,44,7,7
4,1,9,4,1,0,32,2,6
4,2,1,4,1,0,28,3,5
4,2,2,4,1,0,42,6,6
4,2,3,4,1,0,38,3,9
4,2,4,4,1,0,41,3,8
4,2,5,4,1,0,40,4,8
4,2,6,4,1,1,45,9,8
4,2,7,4,1,0,48,8,9
4,2,8,4,1,1,48,8,8
4,2,9,4,1,0,46,5,9
4,3,1,4,1,0,27,2,6
4,3,2,4,1,1,33,7,5
4,3,3,4,1,0,36,2,8
4,3,4,4,1,1,42,5,9
4,3,5,4,1,0,47,5,8
4,3,6,4,1,1,52,9,8
4,3,7,4,1,1,51,8,9
4,3,8,4,1,1,48,9,10
4,3,9,4,1,1,55,10,9
4,4,1,4,1,1,37,5,5
4,4,2,4,1,1,46,8,7
4,4,3,4,1,1,42,5,8
4,4,4,4,1,1,48,8,8
4,4,5,4,1,0,53,7,9
4,4,6,4,1,1,56,9,11
4,4,7,4,1,1,53,9,11
4,4,8,4,1,1,54,9,10
4,5,1,4,1,1,38,7,6
4,5,2,4,1,1,45,7,8
4,5,3,4,1,1,50,9,10
4,5,4,4,1,1,52,10,9
4,5,5,4,1,1,56,10,10
4,5,6,4,1,1,53,10,9
4,5,7,4,1,1,57,11,9
4,5,8,4,1,1,53,10,9
4,6,1,4,1,1,37,7,7
4,6,2,4,1,1,47,8,9
4,6,3,4,1,1,52,9,10
4,6,4,4,1,1,51,8,8
4,6,5,4,1,1,57,10,10
4,6,6,4,1,1,59,10,11
4,6,7,4,1,1,57,10,11
4,6,8,4,1,1,59,11,11
4,7,1,4,1,1,39,4,9
4,7,2,4,1,1,48,8,7
4,7,3,4,1,1,53,9,11
4,7,4,4,1,1,53,10,10
4,7,5,4,1,1,55,9,10
4,7,6,4,1,1,60,11,10
4,7,7,4,1,1,59,11,10
4,7,8,4,1,1,59,11,10
4,8,1,4,1,1,48,10,8
4,8,2,4,1,1,49,9,10
4,8,3,4,1,1,53,9,9
4,8,4,4,1,1,56,9,11
4,8,5,4,1,1,58,10,11
4,8,6,4,1,1,58,11,10
4,8,7,4,1,1,62,12,11
4,8,8,4,1,1,62,12,12
4,9,1,4,1,1,46,6,8
4,9,2,4,1,1,51,9,7
4,9,3,4,1,1,53,8,10
4,9,4,4,1,1,60,11,11
4,9,5,4,1,1,61,12,12
4,9,6,4,1,1,62,12,12
4,9,7,4,1,1,63,12,12
4,9,8,4,1,1,63,12,12
1,1,1,5,1,0,12,0,2
1,1,2,5,1,0,14,0,5
1,1,3,5,1,0,20,2,1
1,1,4,5,1,0,28,4,3
1,1,5,5,1,0,34,4,6
1,1,6,5,0,1,37,6,5
1,1,7,5,1,0,28,2,5
1,1,8,5,1,0,29,2,3
1,2,1,5,1,0,24,4,3
1,2,2,5,1,1,31,2,4
1,2,3,5,1,0,30,7,5
1,2,4,5,1,0,36,4,7
1,2,5,5,1,0,36,5,6
1,2,6,5,1,0,39,3,9
1,2,7,5,1,1,52,8,10
1,2,8,5,1,0,36,5,6
1,3,1,5,1,0,29,3,6
1,3,2,5,1,0,28,5,5
1,3,3,5,1,0,36,5,6
1,3,4,5,1,0,40,5,9
1,3,5,5,1,1,45,8,9
1,3,6,5,1,0,50,9,9
1,3,7,5,1,0,47,8,8
1,3,8,5,1,0,45,5,9
1,4,1,5,1,0,34,6,6
1,4,2,5,1,0,34,6,6
1,4,3,5,1,0,39,6,7
1,4,4,5,1,1,46,6,11
1,4,5,5,1,0,38,4,7
1,4,6,5,1,0,48,8,10
1,4,7,5,1,0,57,11,12
1,4,8,5,1,0,47,7,8
1,5,1,5,1,1,32,5,6
1,5,2,5,1,0,39,7,7
1,5,3,5,1,0,39,6,8
1,5,4,5,1,1,48,5,10
1,5,5,5,1,1,48,8,8
1,5,6,5,1,0,44,7,8
1,5,7,5,1,0,52,7,10
1,5,8,5,1,0,50,7,9
1,6,1,5,1,1,34,6,4
1,6,2,5,1,0,40,8,7
1,6,3,5,1,1,46,6,9
1,6,4,5,1,1,42,6,9
1,6,5,5,1,1,57,12,10
1,6,6,5,1,1,47,8,8
1,6,7,5,1,1,55,10,10
1,7,1,5,1,0,37,7,6
1,7,2,5,1,1,37,5,9
1,7,3,5,1,1,48,9,10
1,7,4,5,1,0,47,8,8
1,7,5,5,1,1,53,9,11
1,7,6,5,1,1,53,10,9
1,7,7,5,1,1,57,11,10
1,8,1,5,1,0,40,5,8
1,8,2,5,1,1,41,7,8
1,8,3,5,1,1,48,10,10
1,8,4,5,1,0,48,8,8
1,8,5,5,1,1,57,10,12
1,8,6,5,1,1,55,10,9
1,8,7,5,1,0,56,11,12
1,9,1,5,1,1,38,4,9
1,9,2,5,1,1,50,8,10
1,9,3,5,1,1,46,6,10
1,9,4,5,1,1,54,11,10
1,9,5,5,1,1,55,9,10
1,9,6,5,1,1,58,12,10
1,9,7,5,1,1,57,10,11
1,10,1,5,1,0,43,8,8
1,10,2,5,1,1,51,9,10
1,10,3,5,1,1,51,9,11
1,10,4,5,1,1,55,10,9
1,10,5,5,1,1,58,11,11
1,10,6,5,1,0,55,11,10
1,10,7,5,1,1,59,12,11
1,11,1,5,1,1,41,5,9
1,11,2,5,1,1,49,10,8
1,11,3,5,1,1,47,9,9
1,11,4,5,1,1,57,9,11
1,11,5,5,1,1,58,11,11
1,11,6,5,1,1,58,11,12
1,11,7,5,1,1,57,11,12
1,12,1,5,1,1,44,8,10
1,12,2,5,1,1,48,8,9
1,12,3,5,1,1,52,11,9
1,12,4,5,1,1,54,10,11
1,12,5,5,1,1,55,10,10
1,12,6,5,1,1,57,10,11
1,12,7,5,1,1,60,12,12
1,13,1,5,1,1,45,7,9
1,13,2,5,1,1,48,6,10
1,13,3,5,1,0,53,10,9
1,13,4,5,1,1,53,9,10
1,13,5,5,1,1,61,11,11
1,13,6,5,1,1,61,13,12
1,13,7,5,1,1,61,13,11
1,14,1,5,1,1,42,5,9
1,14,2,5,1,1,51,10,9
1,14,3,5,1,1,53,10,10
1,14,4,5,1,1,58,12,10
1,14,5,5,1,1,59,11,12
1,14,6,5,1,1,58,11,11
1,14,7,5,1,0,59,12,12
1,15,1,5,1,0,46,8,8
1,15,2,5,1,1,51,9,10
1,15,3,5,1,1,56,10,12
1,15,4,5,1,1,55,11,11
1,15,5,5,1,1,59,11,11
1,15,6,5,1,1,57,11,10
1,15,7,5,1,1,63,13,12
1,16,1,5,1,1,46,7,10
1,16,2,5,1,1,54,10,10
1,16,3,5,1,1,56,10,11
1,16,4,5,1,1,57,11,11
1,16,5,5,1,1,57,11,11
1,16,6,5,1,1,62,12,12
1,16,7,5,1,1,62,12,12
1,17,1,5,1,1,45,7,10
1,17,2,5,1,1,52,10,10
1,17,3,5,1,1,57,10,12
1,17,4,5,1,1,60,13,11
1,17,5,5,1,1,61,13,12
1,17,6,5,1,1,58,11,11
1,17,7,5,1,1,64,13,12
1,18,1,5,1,1,48,7,9
1,18,2,5,1,1,48,9,10
1,18,3,5,1,1,58,11,12
1,18,4,5,1,1,59,11,10
1,18,5,5,1,1,63,13,12
1,18,6,5,1,1,64,13,12
1,18,7,5,1,1,64,13,12
1,19,1,5,1,1,49,9,8
1,19,2,5,1,1,52,9,10
1,19,3,5,1,1,53,8,11
1,19,4,5,1,1,61,13,11
1,19,5,5,1,1,60,12,12
1,19,6,5,1,1,64,13,12
2,1,1,5,0,1,13,2,2
2,1,2,5,1,0,16,3,0
2,1,3,5,0,1,35,4,6
2,1,4,5,1,0,25,3,6
2,1,5,5,1,0,23,4,2
2,1,6,5,0,1,35,4,7
2,2,1,5,1,1,28,3,5
2,2,2,5,1,1,33,3,7
2,2,3,5,1,1,37,4,7
2,2,4,5,0,1,50,8,9
2,2,5,5,1,1,42,4,9
2,2,6,5,1,0,45,7,8
2,3,1,5,1,1,29,2,4
2,3,2,5,1,1,35,4,5
2,3,3,5,1,1,38,4,8
2,3,4,5,0,1,43,7,10
2,3,5,5,1,1,47,8,8
2,3,6,5,1,1,47,7,8
2,4,1,5,1,1,34,7,5
2,4,2,5,1,1,37,5,7
2,4,3,5,1,1,45,4,9
2,4,4,5,1,1,56,8,10
2,4,5,5,1,1,47,6,10
2,4,6,5,1,1,53,8,9
2,5,1,5,1,1,40,7,9
2,5,2,5,1,1,41,6,6
2,5,3,5,1,1,46,7,9
2,5,4,5,1,1,45,7,8
2,5,5,5,1,1,47,8,8
2,5,6,5,1,1,52,8,9
2,6,1,5,1,1,34,4,5
2,6,2,5,1,1,49,8,8
2,6,3,5,1,1,46,7,10
2,6,4,5,1,1,51,8,9
2,6,5,5,1,1,48,6,11
2,6,6,5,1,1,54,9,9
2,7,1,5,1,1,36,4,5
2,7,2,5,1,1,45,8,10
2,7,3,5,1,1,50,9,9
2,7,4,5,1,1,57,10,12
2,7,5,5,1,1,52,8,9
2,7,6,5,1,1,56,10,9
2,8,1,5,1,1,37,7,5
2,8,2,5,1,1,50,7,9
2,8,3,5,1,1,53,10,11
2,8,4,5,1,1,59,11,12
2,8,5,5,1,1,55,9,11
2,9,1,5,1,1,41,7,6
2,9,2,5,1,1,49,7,8
2,9,3,5,1,1,55,10,10
2,9,4,5,1,1,57,10,11
2,9,5,5,1,1,54,9,11
2,10,1,5,1,1,39,4,9
2,10,2,5,1,1,49,8,10
2,10,3,5,1,1,54,9,11
2,10,4,5,1,1,55,10,10
2,10,5,5,1,1,62,11,12
2,11,1,5,1,1,43,8,6
2,11,2,5,1,1,53,9,11
2,11,3,5,1,1,55,10,10
2,11,4,5,1,1,59,10,12
2,11,5,5,1,1,61,11,12
2,12,1,5,1,1,42,9,7
2,12,2,5,1,1,52,9,10
2,12,3,5,1,1,54,11,10
2,12,4,5,1,1,60,11,11
2,12,5,5,1,1,58,10,11
2,13,1,5,1,1,46,8,9
2,13,2,5,1,1,55,10,11
2,13,3,5,1,1,57,10,11
2,13,4,5,1,1,58,10,12
2,13,5,5,1,1,62,11,12
3,1,1,5,1,0,27,3,5
3,1,2,5,1,0,26,3,5
3,1,3,5,1,0,21,1,3
3,1,4,5,1,0,37,4,6
3,1,5,5,1,0,33,4,6
3,1,6,5,1,0,31,3,4
3,1,7,5,1,0,36,4,7
3,1,8,5,1,0,32,3,4
3,2,1,5,1,0,29,4,4
3,2,2,5,1,0,28,2,6
3,2,3,5,1,0,34,4,6
3,2,4,5,1,0,39,4,8
3,2,5,5,1,0,40,6,6
3,2,6,5,1,0,47,7,8
3,2,7,5,1,0,47,6,7
3,2,8,5,1,0,48,7,7
3,3,1,5,1,0,28,1,6
3,3,2,5,1,0,37,3,7
3,3,3,5,1,0,40,5,7
3,3,4,5,1,0,43,6,9
3,3,5,5,1,0,47,6,8
3,3,6,5,1,0,48,5,8
