"","site","nsamps","nsubs","repl","hab_woody","hab_grass","rich.tot","rich.pif","rich.for"
"663",1,1,7,63,1,0,25,0,4
"664",1,1,7,64,1,0,20,3,3
"665",1,1,7,65,1,0,25,0,4
"666",1,1,7,66,1,0,27,1,6
"667",1,1,7,67,1,0,20,3,3
"668",1,1,7,68,1,0,29,1,8
"669",1,1,7,69,1,0,28,2,5
"670",1,1,7,70,1,0,25,2,8
"671",1,1,7,71,1,0,31,2,9
"672",1,1,7,72,1,0,22,3,1
"673",1,1,7,73,1,0,27,1,6
"674",1,1,7,74,0,1,25,5,1
"675",1,1,7,75,1,0,25,2,8
"676",1,1,7,76,0,1,25,5,1
"677",1,1,7,77,1,0,23,2,2
"678",1,1,7,78,1,0,31,2,9
"679",1,1,7,79,1,0,27,5,6
"680",1,1,7,80,1,0,25,0,4
"681",1,1,7,81,1,0,22,2,2
"682",1,1,7,82,1,0,27,5,6
"683",1,1,7,83,1,0,28,2,5
"684",1,1,7,84,1,0,26,2,4
"685",1,1,7,85,1,0,29,1,8
"686",1,1,7,86,1,0,23,1,4
"687",1,1,7,87,1,0,20,3,3
"688",1,1,7,88,1,0,25,2,8
"689",1,1,7,89,1,0,20,3,3
"690",1,1,7,90,1,0,26,2,4
"691",1,1,7,91,1,0,31,2,9
"692",1,1,7,92,1,0,31,2,9
"693",1,1,7,93,1,0,20,3,3
"694",1,1,7,94,1,0,28,2,5
"695",1,1,7,95,1,0,28,2,5
"696",1,1,7,96,1,0,29,1,8
"697",1,1,7,97,1,0,23,1,4
"698",1,1,7,98,0,1,25,5,1
"699",1,1,7,99,1,0,26,2,4
"700",1,1,7,100,0,1,25,3,3
"701",1,1,8,1,1,0,23,3,4
"702",1,1,8,2,1,0,22,3,1
"703",1,1,8,3,1,0,29,1,6
"704",1,1,8,4,1,0,26,3,7
"705",1,1,8,5,1,0,24,2,2
"706",1,1,8,6,1,0,22,3,1
"707",1,1,8,7,1,0,26,3,7
"708",1,1,8,8,1,0,26,3,7
"709",1,1,8,9,1,0,24,2,2
"710",1,1,8,10,1,0,22,3,1
"711",1,1,8,11,1,0,23,3,4
"712",1,1,8,12,1,0,24,2,2
"713",1,1,8,13,1,0,22,3,1
"714",1,1,8,14,1,0,24,2,2
"715",1,1,8,15,1,0,23,3,4
"716",1,1,8,16,1,0,29,1,6
"717",1,1,8,17,1,0,26,3,7
"718",1,1,8,18,1,0,29,1,6
"719",1,1,8,19,1,0,29,1,6
"720",1,1,8,20,1,0,29,1,6
"721",1,1,8,21,1,0,22,3,1
"722",1,1,8,22,1,0,24,2,2
"723",1,1,8,23,1,0,24,2,2
"724",1,1,8,24,1,0,22,3,1
"725",1,1,8,25,1,0,26,3,7
"726",1,1,8,26,1,0,22,3,1
"727",1,1,8,27,1,0,22,3,1
"728",1,1,8,28,1,0,23,3,4
"729",1,1,8,29,1,0,22,3,1
"730",1,1,8,30,1,0,26,3,7
"731",1,1,8,31,1,0,26,3,7
"732",1,1,8,32,1,0,24,2,2
"733",1,1,8,33,1,0,24,2,2
"734",1,1,8,34,1,0,23,3,4
"735",1,1,8,35,1,0,26,3,7
"736",1,1,8,36,1,0,23,3,4
"737",1,1,8,37,1,0,23,3,4
"738",1,1,8,38,1,0,26,3,7
"739",1,1,8,39,1,0,29,1,6
"740",1,1,8,40,1,0,26,3,7
"741",1,1,8,41,1,0,22,3,1
"742",1,1,8,42,1,0,24,2,2
"743",1,1,8,43,1,0,22,3,1
"744",1,1,8,44,1,0,26,3,7
"745",1,1,8,45,1,0,24,2,2
"746",1,1,8,46,1,0,24,2,2
"747",1,1,8,47,1,0,22,3,1
"748",1,1,8,48,1,0,22,3,1
"749",1,1,8,49,1,0,22,3,1
"750",1,1,8,50,1,0,23,3,4
"751",1,1,8,51,1,0,29,1,6
"752",1,1,8,52,1,0,29,1,6
"753",1,1,8,53,1,0,24,2,2
"754",1,1,8,54,1,0,22,3,1
"755",1,1,8,55,1,0,24,2,2
"756",1,1,8,56,1,0,24,2,2
"757",1,1,8,57,1,0,26,3,7
"758",1,1,8,58,1,0,29,1,6
"759",1,1,8,59,1,0,24,2,2
"760",1,1,8,60,1,0,29,1,6
"761",1,1,8,61,1,0,22,3,1
"762",1,1,8,62,1,0,24,2,2
"763",1,1,8,63,1,0,23,3,4
"764",1,1,8,64,1,0,23,3,4
"765",1,1,8,65,1,0,22,3,1
"766",1,1,8,66,1,0,29,1,6
"767",1,1,8,67,1,0,24,2,2
"768",1,1,8,68,1,0,23,3,4
"769",1,1,8,69,1,0,24,2,2
"770",1,1,8,70,1,0,26,3,7
"771",1,1,8,71,1,0,24,2,2
"772",1,1,8,72,1,0,23,3,4
"773",1,1,8,73,1,0,24,2,2
"774",1,1,8,74,1,0,26,3,7
"775",1,1,8,75,1,0,23,3,4
"776",1,1,8,76,1,0,29,1,6
"777",1,1,8,77,1,0,26,3,7
"778",1,1,8,78,1,0,23,3,4
"779",1,1,8,79,1,0,29,1,6
"780",1,1,8,80,1,0,22,3,1
"781",1,1,8,81,1,0,26,3,7
"782",1,1,8,82,1,0,22,3,1
"783",1,1,8,83,1,0,22,3,1
"784",1,1,8,84,1,0,22,3,1
"785",1,1,8,85,1,0,22,3,1
"786",1,1,8,86,1,0,22,3,1
"787",1,1,8,87,1,0,26,3,7
"788",1,1,8,88,1,0,24,2,2
"789",1,1,8,89,1,0,24,2,2
"790",1,1,8,90,1,0,24,2,2
"791",1,1,8,91,1,0,26,3,7
"792",1,1,8,92,1,0,26,3,7
"793",1,1,8,93,1,0,22,3,1
"794",1,1,8,94,1,0,23,3,4
"795",1,1,8,95,1,0,26,3,7
"796",1,1,8,96,1,0,24,2,2
"797",1,1,8,97,1,0,22,3,1
"798",1,1,8,98,1,0,24,2,2
"799",1,1,8,99,1,0,23,3,4
"800",1,1,8,100,1,0,29,1,6
"801",1,2,1,1,1,0,14,1,3
"802",1,2,1,2,1,1,21,3,3
"803",1,2,1,3,1,0,13,2,2
"804",1,2,1,4,1,0,12,1,2
"805",1,2,1,5,1,0,15,3,2
"806",1,2,1,6,1,0,15,0,2
"807",1,2,1,7,1,0,18,0,5
"808",1,2,1,8,1,0,14,0,4
"809",1,2,1,9,1,0,17,3,3
"810",1,2,1,10,1,0,12,1,3
"811",1,2,1,11,1,0,10,1,2
"812",1,2,1,12,1,0,10,1,1
"813",1,2,1,13,1,0,17,1,5
"814",1,2,1,14,1,0,14,0,5
"815",1,2,1,15,1,0,16,0,4
"816",1,2,1,16,1,0,16,2,2
"817",1,2,1,17,1,0,14,3,3
"818",1,2,1,18,1,0,12,2,0
"819",1,2,1,19,1,0,12,1,3
"820",1,2,1,20,1,1,18,2,2
"821",1,2,1,21,0,1,16,1,1
"822",1,2,1,22,1,0,18,2,3
"823",1,2,1,23,1,1,17,3,3
"824",1,2,1,24,1,0,15,2,4
"825",1,2,1,25,1,1,13,2,2
"826",1,2,1,26,1,0,16,0,4
"827",1,2,1,27,1,0,9,0,0
"828",1,2,1,28,1,0,14,0,3
"829",1,2,1,29,1,0,15,1,3
"830",1,2,1,30,0,1,15,4,1
"831",1,2,1,31,1,0,14,0,2
"832",1,2,1,32,1,0,13,1,2
"833",1,2,1,33,1,0,14,0,4
"834",1,2,1,34,1,0,15,1,6
"835",1,2,1,35,1,0,18,1,3
"836",1,2,1,36,1,0,13,0,3
"837",1,2,1,37,1,0,9,1,1
"838",1,2,1,38,1,1,13,4,0
"839",1,2,1,39,1,0,14,1,3
"840",1,2,1,40,1,0,12,1,2
"841",1,2,1,41,1,0,14,1,1
"842",1,2,1,42,1,0,14,0,6
"843",1,2,1,43,1,0,21,1,4
"844",1,2,1,44,1,0,17,0,3
"845",1,2,1,45,1,1,18,4,2
"846",1,2,1,46,1,0,18,2,5
"847",1,2,1,47,1,1,17,2,2
"848",1,2,1,48,1,0,16,0,4
"849",1,2,1,49,1,0,16,2,3
"850",1,2,1,50,1,0,16,1,5
"851",1,2,1,51,1,0,12,0,4
"852",1,2,1,52,1,0,13,0,4
"853",1,2,1,53,1,1,18,1,1
"854",1,2,1,54,1,0,16,0,2
"855",1,2,1,55,1,0,12,1,2
"856",1,2,1,56,1,0,14,1,3
"857",1,2,1,57,1,0,16,1,3
"858",1,2,1,58,1,1,16,1,2
"859",1,2,1,59,1,1,13,2,0
"860",1,2,1,60,1,0,7,1,2
"861",1,2,1,61,1,0,12,2,1
"862",1,2,1,62,1,1,17,2,2
"863",1,2,1,63,1,1,14,2,0
"864",1,2,1,64,1,1,17,2,3
"865",1,2,1,65,1,0,15,0,3
"866",1,2,1,66,1,0,15,1,2
"867",1,2,1,67,1,1,17,3,4
"868",1,2,1,68,1,0,10,1,1
"869",1,2,1,69,1,0,20,1,4
"870",1,2,1,70,1,0,14,0,3
"871",1,2,1,71,1,0,15,1,4
"872",1,2,1,72,1,1,21,4,4
"873",1,2,1,73,1,0,15,0,5
"874",1,2,1,74,1,0,21,2,6
"875",1,2,1,75,1,1,21,2,4
"876",1,2,1,76,1,0,17,0,3
"877",1,2,1,77,1,0,10,1,1
"878",1,2,1,78,1,0,13,1,4
"879",1,2,1,79,1,0,11,2,0
"880",1,2,1,80,1,0,17,3,1
"881",1,2,1,81,1,0,15,0,4
"882",1,2,1,82,1,0,20,1,6
"883",1,2,1,83,1,0,17,2,5
"884",1,2,1,84,1,0,15,1,4
"885",1,2,1,85,1,0,13,1,3
"886",1,2,1,86,1,0,20,1,7
"887",1,2,1,87,1,0,20,2,7
"888",1,2,1,88,1,0,15,2,6
"889",1,2,1,89,1,0,17,1,3
"890",1,2,1,90,1,0,10,1,5
"891",1,2,1,91,1,0,12,0,3
"892",1,2,1,92,1,1,16,3,2
"893",1,2,1,93,1,0,13,1,4
"894",1,2,1,94,1,0,14,0,3
"895",1,2,1,95,1,0,17,1,3
"896",1,2,1,96,1,0,18,1,4
"897",1,2,1,97,1,1,20,3,4
"898",1,2,1,98,1,0,14,2,1
"899",1,2,1,99,1,1,14,1,3
"900",1,2,1,100,1,0,16,1,6
"901",1,2,2,1,1,0,24,4,6
"902",1,2,2,2,1,0,25,3,4
"903",1,2,2,3,1,0,24,2,5
"904",1,2,2,4,1,0,22,2,6
"905",1,2,2,5,1,1,26,2,4
"906",1,2,2,6,1,0,25,3,5
"907",1,2,2,7,1,0,27,2,7
"908",1,2,2,8,1,0,24,1,6
"909",1,2,2,9,1,0,16,2,3
"910",1,2,2,10,1,1,21,2,2
"911",1,2,2,11,1,1,24,2,3
"912",1,2,2,12,1,0,24,2,7
"913",1,2,2,13,0,1,21,2,2
"914",1,2,2,14,1,1,26,2,5
"915",1,2,2,15,1,1,25,1,4
"916",1,2,2,16,1,0,23,2,4
"917",1,2,2,17,1,0,23,2,3
"918",1,2,2,18,1,1,21,4,1
"919",1,2,2,19,1,0,24,2,6
"920",1,2,2,20,1,1,17,4,0
"921",1,2,2,21,1,0,20,2,4
"922",1,2,2,22,1,0,25,0,6
"923",1,2,2,23,1,0,17,0,2
"924",1,2,2,24,1,0,24,2,5
"925",1,2,2,25,1,0,22,3,3
"926",1,2,2,26,1,1,22,3,0
"927",1,2,2,27,1,0,23,1,6
"928",1,2,2,28,1,0,20,2,3
"929",1,2,2,29,1,1,23,2,3
"930",1,2,2,30,1,1,22,4,5
"931",1,2,2,31,1,0,24,3,7
"932",1,2,2,32,1,0,17,0,6
"933",1,2,2,33,1,0,23,2,6
"934",1,2,2,34,1,0,18,0,2
"935",1,2,2,35,1,0,22,2,4
"936",1,2,2,36,1,0,24,2,4
"937",1,2,2,37,1,0,21,1,5
"938",1,2,2,38,1,0,25,3,6
"939",1,2,2,39,1,0,22,1,5
"940",1,2,2,40,1,1,25,2,3
"941",1,2,2,41,1,0,22,1,7
"942",1,2,2,42,1,1,23,2,5
"943",1,2,2,43,1,0,21,1,6
"944",1,2,2,44,1,0,21,0,5
"945",1,2,2,45,1,0,20,1,6
"946",1,2,2,46,1,0,26,1,6
"947",1,2,2,47,1,0,20,1,3
"948",1,2,2,48,1,0,19,1,4
"949",1,2,2,49,1,0,24,1,8
"950",1,2,2,50,1,0,21,2,3
"951",1,2,2,51,1,0,25,1,5
"952",1,2,2,52,1,1,20,3,1
"953",1,2,2,53,1,0,25,2,6
"954",1,2,2,54,1,0,21,2,1
"955",1,2,2,55,1,1,19,2,5
"956",1,2,2,56,1,1,27,4,5
"957",1,2,2,57,1,0,16,1,4
"958",1,2,2,58,1,0,23,0,6
"959",1,2,2,59,1,0,19,2,2
"960",1,2,2,60,1,0,19,2,2
"961",1,2,2,61,1,0,16,2,2
"962",1,2,2,62,1,1,24,3,3
"963",1,2,2,63,1,1,26,6,4
"964",1,2,2,64,1,0,18,2,4
"965",1,2,2,65,1,0,27,2,8
"966",1,2,2,66,1,0,20,3,4
"967",1,2,2,67,1,0,19,1,6
"968",1,2,2,68,1,0,21,3,4
"969",1,2,2,69,1,0,26,2,4
"970",1,2,2,70,1,1,26,1,4
"971",1,2,2,71,1,0,16,2,2
"972",1,2,2,72,1,0,20,3,6
"973",1,2,2,73,1,1,18,3,3
"974",1,2,2,74,1,1,26,2,4
"975",1,2,2,75,1,0,21,2,6
"976",1,2,2,76,1,1,23,4,3
"977",1,2,2,77,1,1,23,3,3
"978",1,2,2,78,1,0,28,1,8
"979",1,2,2,79,1,1,22,4,3
"980",1,2,2,80,1,0,25,1,8
"981",1,2,2,81,1,0,26,1,7
"982",1,2,2,82,1,0,23,1,5
"983",1,2,2,83,1,1,26,3,6
"984",1,2,2,84,1,0,21,1,2
"985",1,2,2,85,1,0,23,3,6
"986",1,2,2,86,1,1,29,4,4
"987",1,2,2,87,1,0,19,3,2
"988",1,2,2,88,1,0,21,1,8
"989",1,2,2,89,1,0,25,1,7
"990",1,2,2,90,1,0,21,5,3
"991",1,2,2,91,1,0,22,2,7
"992",1,2,2,92,1,1,25,2,1
"993",1,2,2,93,1,0,26,6,6
"994",1,2,2,94,1,0,24,3,5
"995",1,2,2,95,1,0,19,1,3
"996",1,2,2,96,1,0,19,2,3
"997",1,2,2,97,1,0,20,2,3
"998",1,2,2,98,1,1,23,2,2
"999",1,2,2,99,1,0,21,0,4
"1000",1,2,2,100,1,0,23,2,4
"1001",1,2,3,1,1,0,29,1,7
"1002",1,2,3,2,1,0,28,1,8
"1003",1,2,3,3,1,0,25,3,6
"1004",1,2,3,4,1,0,26,1,6
"1005",1,2,3,5,1,0,24,3,4
"1006",1,2,3,6,1,1,33,5,8
"1007",1,2,3,7,1,0,25,3,6
"1008",1,2,3,8,1,0,26,0,8
"1009",1,2,3,9,1,0,26,3,5
"1010",1,2,3,10,1,0,25,1,6
"1011",1,2,3,11,1,0,24,1,6
"1012",1,2,3,12,1,0,30,3,7
"1013",1,2,3,13,1,0,21,1,6
"1014",1,2,3,14,1,0,24,3,3
"1015",1,2,3,15,1,0,26,1,9
"1016",1,2,3,16,1,0,26,3,5
"1017",1,2,3,17,1,0,24,1,5
"1018",1,2,3,18,1,0,22,2,2
"1019",1,2,3,19,1,1,25,2,3
"1020",1,2,3,20,1,0,25,2,6
"1021",1,2,3,21,1,0,27,3,6
"1022",1,2,3,22,1,0,23,2,4
"1023",1,2,3,23,1,0,31,1,7
"1024",1,2,3,24,1,0,28,1,6
"1025",1,2,3,25,1,0,26,3,7
"1026",1,2,3,26,1,0,24,4,6
"1027",1,2,3,27,1,0,24,0,8
"1028",1,2,3,28,1,0,24,1,8
"1029",1,2,3,29,1,1,20,3,3
"1030",1,2,3,30,1,0,20,3,3
"1031",1,2,3,31,1,1,31,3,5
"1032",1,2,3,32,1,0,30,4,8
"1033",1,2,3,33,1,0,28,1,5
"1034",1,2,3,34,1,0,34,4,10
"1035",1,2,3,35,1,1,26,2,4
"1036",1,2,3,36,1,0,31,3,7
"1037",1,2,3,37,1,0,31,4,9
"1038",1,2,3,38,1,0,25,0,4
"1039",1,2,3,39,1,0,30,3,8
"1040",1,2,3,40,1,0,29,4,6
"1041",1,2,3,41,1,0,23,4,2
"1042",1,2,3,42,1,0,21,1,6
"1043",1,2,3,43,1,0,27,3,3
"1044",1,2,3,44,1,1,27,2,3
"1045",1,2,3,45,1,0,27,3,5
"1046",1,2,3,46,1,0,25,0,3
"1047",1,2,3,47,1,0,31,2,7
"1048",1,2,3,48,1,0,23,3,5
"1049",1,2,3,49,1,0,25,1,6
"1050",1,2,3,50,1,0,24,0,5
"1051",1,2,3,51,1,0,21,0,3
"1052",1,2,3,52,1,0,33,4,10
"1053",1,2,3,53,1,0,27,2,8
"1054",1,2,3,54,1,0,28,4,6
"1055",1,2,3,55,1,0,31,4,6
"1056",1,2,3,56,1,0,31,2,7
"1057",1,2,3,57,1,0,27,2,4
"1058",1,2,3,58,1,0,25,1,6
"1059",1,2,3,59,1,0,23,2,3
"1060",1,2,3,60,1,0,23,0,7
"1061",1,2,3,61,1,0,24,1,4
"1062",1,2,3,62,1,0,27,1,7
"1063",1,2,3,63,1,0,26,3,5
"1064",1,2,3,64,1,0,29,1,6
"1065",1,2,3,65,1,0,26,2,9
"1066",1,2,3,66,1,0,24,1,9
"1067",1,2,3,67,1,0,27,3,6
"1068",1,2,3,68,1,0,29,2,7
"1069",1,2,3,69,1,0,26,2,5
"1070",1,2,3,70,1,0,28,1,7
"1071",1,2,3,71,1,0,26,2,4
"1072",1,2,3,72,1,1,27,3,2
"1073",1,2,3,73,1,0,24,3,4
"1074",1,2,3,74,1,0,25,1,8
"1075",1,2,3,75,1,0,31,3,8
"1076",1,2,3,76,1,1,23,3,2
"1077",1,2,3,77,0,1,25,3,2
"1078",1,2,3,78,1,1,31,4,4
"1079",1,2,3,79,1,1,29,2,7
"1080",1,2,3,80,1,0,29,3,8
"1081",1,2,3,81,1,0,22,4,5
"1082",1,2,3,82,1,0,29,3,5
"1083",1,2,3,83,1,0,29,3,6
"1084",1,2,3,84,1,0,24,1,6
"1085",1,2,3,85,1,0,22,0,6
"1086",1,2,3,86,1,0,25,2,5
"1087",1,2,3,87,1,0,21,1,5
"1088",1,2,3,88,1,0,26,3,4
"1089",1,2,3,89,1,0,26,1,5
"1090",1,2,3,90,1,0,25,1,4
"1091",1,2,3,91,1,0,24,1,4
"1092",1,2,3,92,1,0,22,1,7
"1093",1,2,3,93,1,0,25,2,5
"1094",1,2,3,94,1,0,25,2,6
"1095",1,2,3,95,1,1,31,5,4
"1096",1,2,3,96,1,0,29,2,5
"1097",1,2,3,97,1,1,30,5,5
"1098",1,2,3,98,1,0,25,3,4
"1099",1,2,3,99,1,1,27,2,4
"1100",1,2,3,100,1,0,23,0,6
"1101",1,2,4,1,1,1,33,4,6
"1102",1,2,4,2,1,0,26,3,6
"1103",1,2,4,3,1,1,31,5,4
"1104",1,2,4,4,1,0,27,3,5
"1105",1,2,4,5,1,0,24,3,3
"1106",1,2,4,6,1,0,26,1,5
"1107",1,2,4,7,1,0,27,1,8
"1108",1,2,4,8,1,0,27,2,7
"1109",1,2,4,9,1,0,31,1,7
"1110",1,2,4,10,1,0,28,1,5
"1111",1,2,4,11,1,1,35,6,6
"1112",1,2,4,12,1,0,31,4,5
"1113",1,2,4,13,1,0,28,2,7
"1114",1,2,4,14,1,0,27,3,6
"1115",1,2,4,15,1,0,26,3,4
"1116",1,2,4,16,1,1,34,4,6
"1117",1,2,4,17,1,1,32,3,8
"1118",1,2,4,18,1,0,27,2,6
"1119",1,2,4,19,1,0,28,3,6
"1120",1,2,4,20,1,1,31,3,4
"1121",1,2,4,21,1,1,33,6,5
"1122",1,2,4,22,1,0,32,1,9
"1123",1,2,4,23,1,0,26,1,6
"1124",1,2,4,24,1,0,29,0,9
"1125",1,2,4,25,1,1,32,4,5
"1126",1,2,4,26,1,0,31,2,10
"1127",1,2,4,27,1,1,31,4,3
"1128",1,2,4,28,1,1,32,3,9
"1129",1,2,4,29,1,0,27,1,7
"1130",1,2,4,30,1,0,21,0,5
"1131",1,2,4,31,1,0,29,2,7
"1132",1,2,4,32,1,1,35,4,6
"1133",1,2,4,33,1,0,23,0,7
"1134",1,2,4,34,1,0,29,3,4
"1135",1,2,4,35,1,1,29,2,4
"1136",1,2,4,36,1,0,29,3,6
"1137",1,2,4,37,1,0,29,5,5
"1138",1,2,4,38,1,0,27,4,7
"1139",1,2,4,39,1,0,30,5,7
"1140",1,2,4,40,1,0,33,5,8
"1141",1,2,4,41,1,1,33,3,7
"1142",1,2,4,42,1,0,28,3,4
"1143",1,2,4,43,1,0,24,2,5
"1144",1,2,4,44,1,0,27,1,9
"1145",1,2,4,45,1,1,32,4,5
"1146",1,2,4,46,1,0,33,5,8
"1147",1,2,4,47,1,0,30,1,6
"1148",1,2,4,48,1,1,31,3,4
"1149",1,2,4,49,1,1,29,3,3
"1150",1,2,4,50,1,0,28,4,8
"1151",1,2,4,51,1,0,28,1,6
"1152",1,2,4,52,1,0,28,1,6
"1153",1,2,4,53,1,0,30,5,6
"1154",1,2,4,54,1,0,32,2,8
"1155",1,2,4,55,1,0,27,3,5
"1156",1,2,4,56,1,0,27,0,8
"1157",1,2,4,57,1,1,25,4,2
"1158",1,2,4,58,1,0,34,4,8
"1159",1,2,4,59,1,0,26,1,8
"1160",1,2,4,60,1,1,33,3,5
"1161",1,2,4,61,1,0,31,2,8
"1162",1,2,4,62,1,0,32,2,8
"1163",1,2,4,63,1,0,30,2,9
"1164",1,2,4,64,1,0,31,2,7
"1165",1,2,4,65,1,1,33,5,4
"1166",1,2,4,66,1,0,28,3,4
"1167",1,2,4,67,1,0,26,1,6
"1168",1,2,4,68,1,1,33,5,6
"1169",1,2,4,69,1,0,24,0,7
"1170",1,2,4,70,1,0,28,0,10
"1171",1,2,4,71,1,1,32,6,6
"1172",1,2,4,72,1,0,23,3,3
"1173",1,2,4,73,1,0,27,3,4
"1174",1,2,4,74,1,0,25,0,8
"1175",1,2,4,75,1,1,31,3,5
"1176",1,2,4,76,1,0,31,2,9
"1177",1,2,4,77,1,1,31,4,5
"1178",1,2,4,78,1,0,29,3,5
"1179",1,2,4,79,1,0,28,0,7
"1180",1,2,4,80,1,1,35,5,8
"1181",1,2,4,81,1,0,27,1,6
"1182",1,2,4,82,1,0,23,3,3
"1183",1,2,4,83,1,0,25,2,2
"1184",1,2,4,84,1,0,31,2,8
"1185",1,2,4,85,1,1,28,3,4
"1186",1,2,4,86,1,0,26,1,7
"1187",1,2,4,87,1,1,28,3,4
"1188",1,2,4,88,1,0,30,3,7
"1189",1,2,4,89,1,0,33,3,6
"1190",1,2,4,90,1,0,29,2,9
"1191",1,2,4,91,1,1,25,2,5
"1192",1,2,4,92,1,0,33,3,8
"1193",1,2,4,93,1,0,25,3,6
"1194",1,2,4,94,1,0,26,2,5
"1195",1,2,4,95,1,0,24,2,4
"1196",1,2,4,96,1,0,29,1,8
"1197",1,2,4,97,1,0,30,1,5
"1198",1,2,4,98,1,0,29,1,10
"1199",1,2,4,99,1,0,36,4,8
"1200",1,2,4,100,1,0,26,2,3
"1201",1,2,5,1,1,1,31,4,4
"1202",1,2,5,2,1,0,30,3,5
"1203",1,2,5,3,1,0,32,2,5
"1204",1,2,5,4,1,0,30,2,5
"1205",1,2,5,5,1,0,30,4,6
"1206",1,2,5,6,1,0,30,1,6
"1207",1,2,5,7,1,0,29,1,5
"1208",1,2,5,8,1,0,33,3,6
"1209",1,2,5,9,1,0,32,3,8
"1210",1,2,5,10,1,1,33,4,5
"1211",1,2,5,11,1,0,31,3,9
"1212",1,2,5,12,1,0,36,4,8
"1213",1,2,5,13,1,0,32,3,6
"1214",1,2,5,14,1,0,34,2,9
"1215",1,2,5,15,1,0,30,3,4
"1216",1,2,5,16,1,0,29,3,6
"1217",1,2,5,17,1,1,30,4,2
"1218",1,2,5,18,1,0,29,4,4
"1219",1,2,5,19,1,1,32,4,8
"1220",1,2,5,20,1,0,30,2,6
"1221",1,2,5,21,1,0,31,1,5
"1222",1,2,5,22,1,0,27,2,5
"1223",1,2,5,23,1,0,33,4,8
"1224",1,2,5,24,1,0,28,2,7
"1225",1,2,5,25,1,0,25,0,6
"1226",1,2,5,26,1,0,34,2,8
"1227",1,2,5,27,1,0,33,5,7
"1228",1,2,5,28,1,1,26,4,4
"1229",1,2,5,29,1,0,30,1,5
"1230",1,2,5,30,1,0,35,4,9
"1231",1,2,5,31,1,0,32,4,5
"1232",1,2,5,32,1,0,30,1,8
"1233",1,2,5,33,1,0,30,3,5
"1234",1,2,5,34,1,0,36,6,7
"1235",1,2,5,35,1,1,29,3,3
"1236",1,2,5,36,1,0,30,1,6
"1237",1,2,5,37,1,0,31,4,10
"1238",1,2,5,38,1,1,31,5,1
"1239",1,2,5,39,1,1,27,3,2
"1240",1,2,5,40,1,0,29,1,7
"1241",1,2,5,41,1,0,32,4,7
"1242",1,2,5,42,1,0,30,4,9
"1243",1,2,5,43,1,0,32,5,6
"1244",1,2,5,44,1,0,32,1,6
"1245",1,2,5,45,1,0,29,3,7
"1246",1,2,5,46,1,1,35,4,9
"1247",1,2,5,47,1,0,35,2,8
"1248",1,2,5,48,1,0,28,3,2
"1249",1,2,5,49,1,0,30,3,6
"1250",1,2,5,50,1,0,27,2,7
"1251",1,2,5,51,1,0,31,2,9
"1252",1,2,5,52,1,0,30,3,6
"1253",1,2,5,53,1,0,29,1,5
"1254",1,2,5,54,1,1,28,4,3
"1255",1,2,5,55,1,0,28,1,5
"1256",1,2,5,56,1,0,30,4,7
"1257",1,2,5,57,1,0,30,3,8
"1258",1,2,5,58,1,1,32,5,6
"1259",1,2,5,59,1,1,34,4,5
"1260",1,2,5,60,1,0,29,1,6
"1261",1,2,5,61,1,0,26,1,6
"1262",1,2,5,62,1,0,30,3,6
"1263",1,2,5,63,1,0,28,1,6
"1264",1,2,5,64,1,0,34,2,8
"1265",1,2,5,65,1,1,31,4,4
"1266",1,2,5,66,1,0,30,1,6
"1267",1,2,5,67,1,0,34,1,9
"1268",1,2,5,68,1,0,33,2,8
"1269",1,2,5,69,1,0,35,2,9
"1270",1,2,5,70,1,0,35,3,7
"1271",1,2,5,71,1,0,30,0,8
"1272",1,2,5,72,1,1,28,3,3
"1273",1,2,5,73,1,1,31,3,4
"1274",1,2,5,74,1,0,30,1,9
"1275",1,2,5,75,1,0,32,4,6
"1276",1,2,5,76,1,1,34,3,7
"1277",1,2,5,77,1,1,25,4,0
"1278",1,2,5,78,1,0,29,3,5
"1279",1,2,5,79,1,0,33,4,9
"1280",1,2,5,80,1,0,28,3,4
"1281",1,2,5,81,1,0,27,3,4
"1282",1,2,5,82,1,0,31,3,8
"1283",1,2,5,83,1,0,27,3,5
"1284",1,2,5,84,1,0,36,4,8
"1285",1,2,5,85,1,0,30,5,6
"1286",1,2,5,86,1,0,31,1,8
"1287",1,2,5,87,1,1,39,5,8
"1288",1,2,5,88,1,0,29,1,7
"1289",1,2,5,89,1,1,24,4,2
"1290",1,2,5,90,1,0,32,4,8
"1291",1,2,5,91,1,0,32,1,8
"1292",1,2,5,92,1,0,25,3,4
"1293",1,2,5,93,1,1,28,3,4
"1294",1,2,5,94,1,0,28,3,6
"1295",1,2,5,95,1,0,33,3,8
"1296",1,2,5,96,1,0,29,3,4
"1297",1,2,5,97,1,0,32,4,5
"1298",1,2,5,98,1,0,33,2,10
"1299",1,2,5,99,1,0,30,2,5
"1300",1,2,5,100,1,0,28,2,5
"1301",1,2,6,1,1,0,33,2,7
"1302",1,2,6,2,1,0,33,3,7
"1303",1,2,6,3,1,0,31,3,5
"1304",1,2,6,4,1,1,28,4,4
"1305",1,2,6,5,1,0,32,3,9
"1306",1,2,6,6,1,0,31,1,9
"1307",1,2,6,7,1,0,29,3,7
"1308",1,2,6,8,1,1,36,5,5
"1309",1,2,6,9,1,0,34,4,6
"1310",1,2,6,10,1,1,27,4,4
"1311",1,2,6,11,1,1,28,4,4
